1 25 49
2136011089 13991341225 25846671361
5217606289 13991341225 22765076161
9797634289 13994180209 18190726129
341547361 13995126601 27648705841
1694063281 13995126601 26296189921
1258191841 13997019481 26735847121
2903162161 13997019481 25090876801
123632161 14000805625 27877979089
9828144769 14000805625 18173466481
4955174449 14002698889 23050223329
8151742369 14002698889 19853655409
985520449 14003645569 27021770689
13840816609 14003645569 14166474529
6068877409 14005539025 21942200641
13517085169 14005539025 14493992881
13195346641 14009326321 14823306001
200533921 14011220161 27821906401
9591655969 14012167129 18432678289
7466169649 14015008225 20563846801
12875667841 14015008225 15154348609
1482019009 14017849609 26553680209
6854680849 14017849609 21181018369
5890716001 14020691281 22150666561
64915249 14022585889 27980256529
12558115969 14022585889 15487055809
1273133761 14025428041 26777722321
5870929 14029218025 28052565121
2422903729 14029218025 25635532321
9387090769 14031113209 18675135649
12242758609 14032060849 15821363089
3780897121 14034903961 24288910801
3942709681 14034903961 24127098241
96687889 14036799529 27976911169
2586434449 14036799529 25487164609
5897164849 14040591049 22184017249
1723827361 14043435025 26363042689
4797363169 14043435025 23289506881
7279673041 14043435025 20807197009
11929663729 14043435025 16157206321
24910081 14049123841 28073337601
3165525169 14051020369 24936515569
9183963889 14051020369 18918076849
9248476561 14053865401 18859254241
1596881521 14056710721 26516539921
11618899681 14056710721 16494521761
464790481 14062402225 27660013969
669308641 14062402225 27455495809
6600100081 14062402225 21524704369
13946901409 14062402225 14177903041
13716860161 14063350921 14409841681
465825889 14065248409 27664670929
13487802769 14065248409 14642694049
766127041 14068094881 27370062721
13259752801 14068094881 14876436961
343323841 14070941641 27798559441
30217009 14071890625 28113564241
297183121 14071890625 27846598129
11310535201 14071890625 16833246049
13032733921 14071890625 15111047329
1983544369 14073788689 26164033009
943779841 14076636025 27209492209
5727311041 14076636025 22425961009
7610643121 14076636025 20542628929
12806769889 14076636025 15346502161
3690241 14080432921 28157175601
12581884561 14082331561 15582778561
8962976929 14083280929 19203584929
4641560641 14085179761 23528798881
11004639409 14088977809 17173316209
12358101889 14088977809 15819853729
166693921 14090877025 28015060129
1188249841 14090877025 26993504209
2468003041 14091826681 25715650321
8782126369 14093726089 19405325809
153983281 14096575441 28039167601
12135445921 14096575441 16057704961
1956558289 14097525289 26238492289
4155478369 14097525289 24039572209
3035679409 14102275009 25168870609
3582860449 14102275009 24621689569
6911760769 14103225049 21294689329
4766659681 14105125225 23443590769
11913940801 14105125225 16296309649
1353724849 14107975729 26862226609
10701281809 14107975729 17514669649
2261097601 14108925961 25956754321
6349061761 14108925961 21868790161
5559342721 14113677601 22668012481
8680462561 14114628025 19548793489
11693610769 14114628025 16535645281
1329409 14116528969 28231728529
87291649 14116528969 28145766289
7345004209 14116528969 20888053729
8583466609 14116528969 19649591329
5415635281 14125084801 22834534321
11474480161 14125084801 16775689441
4487794081 14127937321 23768080561
3658677169 14128888225 24599099281
10400532289 14128888225 17857244161
1585871329 14130790129 26675708929
607178881 14134594321 27662009761
6730397521 14134594321 21538791121
11256573409 14136496609 17016419809
412943041 14137447801 27861952561
8386346929 14140301569 19894256209
2351959009 14147913025 25943867041
8401005649 14147913025 19894820401
2556414721 14148864601 25741314481
11039915041 14148864601 17257814161
5393286721 14151719521 22910152321
10102461121 14151719521 18200977921
2908121329 14154574729 25401028129
17901361 14157430225 28296959089
1106028049 14157430225 27208832401
1852355521 14157430225 26462504929
6101640769 14157430225 22213219681
3948739921 14162190025 24375640129
10824529681 14162190025 17499850369
4547209489 14165046289 23782883089
8190793009 14165046289 20139299569
523906321 14167902841 27811899361
13839404881 14167902841 14496400801
673039249 14168855089 27664670929
10233601 14170759681 28331285761
13513830001 14170759681 14827689361
135885649 14171712025 28207538401
393268561 14171712025 27950155489
3389219089 14171712025 24954204961
4336090801 14171712025 24007333249
840594049 14174569249 27508544449
9807138961 14176474225 18545809489
10610442049 14176474225 17742506401
3519930241 14177426761 24834923281
281199361 14180284561 28079369761
5183856001 14180284561 23176713121
12868860481 14182189921 15495519361
1410227809 14183142649 26956057489
8124678769 14183142649 20241606529
1026497521 14185048201 27343598881
2104148641 14190765625 26277382609
5229169969 14190765625 23152361281
10397676961 14191718641 17985760321
187772209 14193624769 28199477329
2869423489 14193624769 25517826049
1230676561 14200297225 27169917889
6372988561 14200297225 22027605889
6823916449 14202203929 21580491409
53479969 14203157329 28352834689
9514636849 14203157329 18891677809
547887649 14207924809 27867961969
2782879009 14207924809 25632970609
5857912369 14207924809 22557937249
10186259329 14207924809 18229590289
113060689 14211739369 28310418049
768786529 14211739369 27654692209
364008241 14213646841 28063285441
11917870561 14213646841 16509423121
4186478209 14216508289 24246538369
7804485649 14217462169 20630438689
1453058161 14220324001 26987589841
7851554881 14220324001 20589093121
1026497521 14225094361 27423691201
9976214161 14225094361 18473974561
2390134321 14227956961 26065779601
11605537441 14227956961 16850376481
217356049 14228911225 28240466401
3746296849 14228911225 24711525601
5067019489 14230819849 23394620209
9225026209 14231774209 19238522209
57138481 14234637481 28412136481
6196995841 14234637481 22272279121
4956019201 14237501041 23518982881
3200051761 14243229025 25286406289
9767566561 14243229025 18718891489
1693569409 14245138609 26796707809
7613784049 14245138609 20876493169
1320813649 14248003225 27175192801
6568616209 14248003225 21927390241
108139201 14253733321 28399327441
5617952209 14260419889 22902887569
20079361 14262330625 28504581889
4038983809 14262330625 24485677441
8938378849 14262330625 19586282401
9560341729 14262330625 18964319521
2127146641 14263286041 26399425441
585591601 14271886225 27958180849
4906862401 14271886225 23636910049
446772769 14273797729 28100822689
7424751889 14273797729 21122843569
742944049 14274753529 27806563009
1952137489 14274753529 26597369569
3249114001 14277621121 25306128241
326561041 14280489001 28234416961
1651528321 14280489001 26909449681
491464561 14282401081 28073337601
918756721 14282401081 27646045441
9354564961 14282401081 19210237201
10683496321 14282401081 17881305841
702091009 14283357169 27864623329
36566209 14288138089 28539709969
318015889 14291007025 28263998161
4120741249 14291007025 24461272801
225030001 14291963401 28358896801
949687489 14293876249 27638065009
1957201 14294832721 28587708241
1112956321 14294832721 27476709121
8654766961 14294832721 19934898481
14177903041 14294832721 14411762401
4732201681 14296745761 23861289841
3548227489 14297702329 25047177169
13713112609 14297702329 14882292049
7315209841 14300572225 21285934609
13482228769 14300572225 15118915681
7237415329 14303442409 21369469489
9150261649 14303442409 19456623169
142253329 14308226689 28474200049
181953121 14309183641 28436414161
2228689681 14309183641 26389677601
3893635201 14309183641 24724732081
13023602641 14309183641 15594764641
1325469649 14312054689 27298639729
1234046641 14313968881 27393891121
4748725921 14313968881 23879211841
5381836321 14314926025 23248015729
12795908161 14314926025 15833943889
3015437569 14316840409 25618243249
2539454449 14317797649 26096140849
2018435329 14322584329 26626733329
8947457281 14325456721 19703456161
10081967281 14328329401 18574691521
78304801 14329287025 28580269249
3117100561 14329287025 25541473489
8374263121 14329287025 20284310929
12343876609 14329287025 16314697441
2845969 14332160089 28661474209
14166474529 14332160089 14497845649
1556223601 14334075625 27111927649
13837052161 14334075625 14831099089
83484769 14336949169 28590413569
12119587921 14337907081 16556226241
13509645361 14337907081 15166168801
1554961489 14343655225 27132348961
5680184689 14343655225 23007125761
7052136529 14343655225 21635173921
13184321329 14343655225 15502989121
6068877409 14345571529 22622265649
2523153361 14348446225 26173739089
8746177441 14348446225 19950715009
12861147649 14351321209 15841494769
9785364241 14354196481 18923028721
33258289 14355154969 28677051649
3750460081 14357072041 24963684001
3913878721 14357072041 24800265361
437939329 14358030625 28278121921
11674586401 14358030625 17041474849
1805145169 14360906569 26916667969
12540192289 14360906569 16181620849
875627281 14363782801 27851938321
6867934129 14365700449 21863466769
8096940289 14365700449 20634460609
3354610561 14368577161 25382543761
274995889 14369536129 28464076369
11453922529 14369536129 17285149729
5149641121 14371454161 23593267201
8546447809 14372413225 20198378641
12221523601 14372413225 16523302849
22819729 14374331449 28725843169
2421328849 14374331449 26327334049
503867809 14377209025 28250550241
650913169 14377209025 28103504881
1149955921 14381046241 27612136561
1912225441 14382965041 26853704641
7187761 14385843481 28764499201
11905210321 14385843481 16866476641
6792561889 14388722209 21984882529
265787809 14391601225 28517414641
1000646689 14391601225 27782555761
2072161441 14392560961 26712960481
2835456001 14392560961 25949665921
11016391681 14395440361 17774489041
5824589761 14397360121 22970130481
8348294161 14397360121 20446426081
6685842289 14398320049 22110797809
4438624129 14401200025 24363775921
11591321569 14401200025 17211078481
7822871809 14404080289 20985288769
1203187969 14406000625 27608813281
3609486241 14406000625 25202515009
10799574241 14409841681 18020109121
9200838241 14411762401 19622686561
11279926849 14418485929 17557045009
167281 14421367921 28842568561
61952641 14421367921 28780783201
4296933601 14421367921 24545802241
5345218321 14421367921 23497517521
8151742369 14423289409 20694836449
2357199601 14429054641 26500909681
2305632289 14431937689 26558243089
6505551649 14431937689 22358323729
387341761 14434821025 28482300289
804346321 14434821025 28065295729
2860003441 14435782201 26011560961
6536560801 14435782201 22335003601
10971096049 14437704649 17904313249
3165525169 14441549929 25717574689
10369959889 14441549929 18513139969
8913059281 14443472761 19973886241
4286713729 14446357249 24606000769
